"Type","Key","DisplayName","SemanticCategory","Rank","IconResRef","SourcePath"
"StatusEffect","GuardedBite2SelfStatusEffect","Guarded Bite II","Beneficial","2","ief_grdedbitese2","SWLOR.Game.Server\Feature\StatusEffectDefinition\GuardedBite2SelfStatusEffect.cs"
"StatusEffect","GuardedBite3SelfStatusEffect","Guarded Bite III","Beneficial","3","ief_grdedbitese3","SWLOR.Game.Server\Feature\StatusEffectDefinition\GuardedBite3SelfStatusEffect.cs"
"StatusEffect","GuardedChannelStatusEffect","Guarded Channel","Beneficial",,"ief_grdedchan","SWLOR.Game.Server\Feature\StatusEffectDefinition\GuardedChannelStatusEffect.cs"
"StatusEffect","GuardianMasterStatusEffect","Guardian Master","Beneficial",,"ief_guardmstr","SWLOR.Game.Server\Feature\StatusEffectDefinition\GuardianMasterStatusEffect.cs"
"StatusEffect","GuardiansResolveStatusEffect","Guardian's Resolve","Beneficial",,"ief_guardres","SWLOR.Game.Server\Feature\StatusEffectDefinition\GuardiansResolveStatusEffect.cs"
"StatusEffect","GuardingRoar1SelfStatusEffect","Guarding Roar I","Beneficial","1","ief_grdroarself1","SWLOR.Game.Server\Feature\StatusEffectDefinition\GuardingRoar1SelfStatusEffect.cs"
"StatusEffect","GuardingRoar2SelfStatusEffect","Guarding Roar II","Beneficial","2","ief_grdroarself2","SWLOR.Game.Server\Feature\StatusEffectDefinition\GuardingRoar2SelfStatusEffect.cs"
"StatusEffect","GuardingRoar3SelfStatusEffect","Guarding Roar III","Beneficial","3","ief_grdroarself3","SWLOR.Game.Server\Feature\StatusEffectDefinition\GuardingRoar3SelfStatusEffect.cs"
"StatusEffect","GuardingStepStatusEffect","Guarding Step","Beneficial",,"ief_grdstep","SWLOR.Game.Server\Feature\StatusEffectDefinition\GuardingStepStatusEffect.cs"
"StatusEffect","GunfighterStanceStatusEffect","Gunfighter Stance","Beneficial",,"ief_gunfstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\GunfighterStanceStatusEffect.cs"
"StatusEffect","GunslingerFocusStatusEffect","Gunslinger Focus","Beneficial",,"ief_gunsfoc","SWLOR.Game.Server\Feature\StatusEffectDefinition\GunslingerFocusStatusEffect.cs"
"StatusEffect","HamstringStatusEffect","Hamstring","Harmful",,"ief_hamstr","SWLOR.Game.Server\Feature\StatusEffectDefinition\HamstringStatusEffect.cs"
"StatusEffect","HarmonicRestorationStatusEffect","Harmonic Restoration","Utility",,"ief_hrmncrstrtn","SWLOR.Game.Server\Feature\StatusEffectDefinition\HarmonicRestorationStatusEffect.cs"
"StatusEffect","Hasten1StatusEffect","Hasten I","Beneficial","1","ief_hast1","SWLOR.Game.Server\Feature\StatusEffectDefinition\Hasten1StatusEffect.cs"
"StatusEffect","Hasten2StatusEffect","Hasten II","Beneficial","2","ief_hast2","SWLOR.Game.Server\Feature\StatusEffectDefinition\Hasten2StatusEffect.cs"
"StatusEffect","HemorrhageStatusEffect","Hemorrhage","Harmful",,"ief_hem","SWLOR.Game.Server\Feature\StatusEffectDefinition\HemorrhageStatusEffect.cs"
"StatusEffect","HobbleStatusEffect","Hobble","Harmful",,"ief_hob","SWLOR.Game.Server\Feature\StatusEffectDefinition\HobbleStatusEffect.cs"
"StatusEffect","HoldTheLine1StatusEffect","Hold the Line","Beneficial","1","ief_holdline1","SWLOR.Game.Server\Feature\StatusEffectDefinition\HoldTheLine1StatusEffect.cs"
"StatusEffect","HungerOfTheDark1StatusEffect","Hunger of the Dark","Beneficial","1","ief_hungerdark1","SWLOR.Game.Server\Feature\StatusEffectDefinition\HungerOfTheDark1StatusEffect.cs"
"StatusEffect","ImmobilizedStatusEffect","Immobilized","Harmful",,"ief_immob","SWLOR.Game.Server\Feature\StatusEffectDefinition\ImmobilizedStatusEffect.cs"
"StatusEffect","ImpenetrableGuardStatusEffect","Impenetrable Guard","Beneficial",,"ief_impengrd","SWLOR.Game.Server\Feature\StatusEffectDefinition\ImpenetrableGuardStatusEffect.cs"
"StatusEffect","ImprovedAttentivenessStatusEffect","Improved Attentiveness","Beneficial",,"ief_impattn","SWLOR.Game.Server\Feature\StatusEffectDefinition\ImprovedAttentivenessStatusEffect.cs"
"StatusEffect","IncapacitateStatusEffect","Incapacitate","Harmful",,"ief_incap","SWLOR.Game.Server\Feature\StatusEffectDefinition\IncapacitateStatusEffect.cs"
"StatusEffect","InfiniteConduitStatusEffect","Infinite Conduit","Beneficial",,"ief_infcond","SWLOR.Game.Server\Feature\StatusEffectDefinition\InfiniteConduitStatusEffect.cs"
"StatusEffect","Intercept1StatusEffect","Intercept I","Beneficial","1","ief_intc1","SWLOR.Game.Server\Feature\StatusEffectDefinition\Intercept1StatusEffect.cs"
"StatusEffect","Intercept2StatusEffect","Intercept II","Beneficial","2","ief_intc2","SWLOR.Game.Server\Feature\StatusEffectDefinition\Intercept2StatusEffect.cs"
"StatusEffect","InvincibleStatusEffect","Invincible","Beneficial",,"ief_invin","SWLOR.Game.Server\Feature\StatusEffectDefinition\InvincibleStatusEffect.cs"
"StatusEffect","IronCarapaceStatusEffect","Iron Carapace","Beneficial",,"ief_ironcarap","SWLOR.Game.Server\Feature\StatusEffectDefinition\IronCarapaceStatusEffect.cs"
"StatusEffect","IronHide1StatusEffect","Iron Hide I","Beneficial","1","ief_ironhide1","SWLOR.Game.Server\Feature\StatusEffectDefinition\IronHide1StatusEffect.cs"
"StatusEffect","IronHide2StatusEffect","Iron Hide II","Beneficial","2","ief_ironhide2","SWLOR.Game.Server\Feature\StatusEffectDefinition\IronHide2StatusEffect.cs"
"StatusEffect","IronHide3StatusEffect","Iron Hide III","Beneficial","3","ief_ironhide3","SWLOR.Game.Server\Feature\StatusEffectDefinition\IronHide3StatusEffect.cs"
"StatusEffect","IronWallStanceStatusEffect","Iron Wall Stance","Beneficial",,"ief_ironwallstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\IronWallStanceStatusEffect.cs"
"StatusEffect","KillZoneStatusEffect","Kill Zone","Beneficial",,"ief_killzone","SWLOR.Game.Server\Feature\StatusEffectDefinition\KillZoneStatusEffect.cs"
"StatusEffect","KnockdownStatusEffect","Knockdown","Harmful",,"ief_knock","SWLOR.Game.Server\Feature\StatusEffectDefinition\KnockdownStatusEffect.cs"
"StatusEffect","KoltoMistHealingStatusEffect","Kolto Mist","Beneficial",,"ief_koltomisthea","SWLOR.Game.Server\Feature\StatusEffectDefinition\KoltoMistHealingStatusEffect.cs"
"StatusEffect","LastStandOfTheLight1StatusEffect","Last Stand of the Light","Beneficial","1","ief_laststandlg1","SWLOR.Game.Server\Feature\StatusEffectDefinition\LastStandOfTheLight1StatusEffect.cs"
"StatusEffect","LastWordStatusEffect","Last Word","Harmful",,"ief_lastwrd","SWLOR.Game.Server\Feature\StatusEffectDefinition\LastWordStatusEffect.cs"
"StatusEffect","MarkedForDeathStatusEffect","Marked for Death","Harmful",,"ief_markfordth","SWLOR.Game.Server\Feature\StatusEffectDefinition\MarkedForDeathStatusEffect.cs"
"StatusEffect","MarkedStatusEffect","Marked","Harmful",,"ief_mark","SWLOR.Game.Server\Feature\StatusEffectDefinition\MarkedStatusEffect.cs"
"StatusEffect","MarkingTossStatusEffect","Marking Toss","Harmful",,"ief_marktss","SWLOR.Game.Server\Feature\StatusEffectDefinition\MarkingTossStatusEffect.cs"
"StatusEffect","MarkTarget1StatusEffect","Mark Target I","Harmful","1","ief_marktgt1","SWLOR.Game.Server\Feature\StatusEffectDefinition\MarkTarget1StatusEffect.cs"
"StatusEffect","MarkTarget2StatusEffect","Mark Target II","Harmful","2","ief_marktgt2","SWLOR.Game.Server\Feature\StatusEffectDefinition\MarkTarget2StatusEffect.cs"
"StatusEffect","NightmareField1StatusEffect","Nightmare Field","Harmful","1","ief_nightfld1","SWLOR.Game.Server\Feature\StatusEffectDefinition\NightmareField1StatusEffect.cs"
"StatusEffect","OverclockRoutineStatusEffect","Overclock Routine","Beneficial",,"ief_vrclckrtn","SWLOR.Game.Server\Feature\StatusEffectDefinition\OverclockRoutineStatusEffect.cs"
"StatusEffect","PacificationFieldStatusEffect","Pacification Field","Harmful",,"ief_pacfld","SWLOR.Game.Server\Feature\StatusEffectDefinition\PacificationFieldStatusEffect.cs"
"StatusEffect","PainSuppressant1StatusEffect","Pain Suppressant I","Beneficial","1","ief_painsup1","SWLOR.Game.Server\Feature\StatusEffectDefinition\PainSuppressant1StatusEffect.cs"
"StatusEffect","PainSuppressant2StatusEffect","Pain Suppressant II","Beneficial","2","ief_painsup2","SWLOR.Game.Server\Feature\StatusEffectDefinition\PainSuppressant2StatusEffect.cs"
"StatusEffect","PerceptiveStanceStatusEffect","Perceptive Stance","Beneficial",,"ief_percstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\PerceptiveStanceStatusEffect.cs"
"StatusEffect","PetFoodStatusEffect","Pet Food","Utility",,"ief_petfood","SWLOR.Game.Server\Feature\StatusEffectDefinition\PetFoodStatusEffect.cs"
"StatusEffect","PoisonDefensePenaltyStatusEffect","Poison","Harmful",,"ief_psnpen","SWLOR.Game.Server\Feature\StatusEffectDefinition\PoisonDefensePenaltyStatusEffect.cs"
"StatusEffect","PoisonStatusEffect","Poison","Harmful",,"ief_psn","SWLOR.Game.Server\Feature\StatusEffectDefinition\PoisonStatusEffect.cs"
"StatusEffect","PowerCell1StatusEffect","Power Cell I","Beneficial","1","ief_pwrcell1","SWLOR.Game.Server\Feature\StatusEffectDefinition\PowerCell1StatusEffect.cs"
"StatusEffect","PowerCell2StatusEffect","Power Cell II","Beneficial","2","ief_pwrcell2","SWLOR.Game.Server\Feature\StatusEffectDefinition\PowerCell2StatusEffect.cs"
"StatusEffect","PowerCell3StatusEffect","Power Cell III","Beneficial","3","ief_pwrcell3","SWLOR.Game.Server\Feature\StatusEffectDefinition\PowerCell3StatusEffect.cs"
"StatusEffect","PowerSurgeStatusEffect","Power Surge","Beneficial",,"ief_pwrsrg","SWLOR.Game.Server\Feature\StatusEffectDefinition\PowerSurgeStatusEffect.cs"
"StatusEffect","PrecognitionStatusEffect","Precognition","Beneficial",,"ief_prcgntn","SWLOR.Game.Server\Feature\StatusEffectDefinition\PrecognitionStatusEffect.cs"
"StatusEffect","PredatorsMark1StatusEffect","Predator's Mark I","Harmful","1","ief_predmark1","SWLOR.Game.Server\Feature\StatusEffectDefinition\PredatorsMark1StatusEffect.cs"
"StatusEffect","PressTheAttack1StatusEffect","Press the Attack I","Beneficial","1","ief_pressatk1","SWLOR.Game.Server\Feature\StatusEffectDefinition\PressTheAttack1StatusEffect.cs"
"StatusEffect","PressTheAttack2StatusEffect","Press the Attack II","Beneficial","2","ief_pressatk2","SWLOR.Game.Server\Feature\StatusEffectDefinition\PressTheAttack2StatusEffect.cs"
"StatusEffect","PressTheAttack3StatusEffect","Press the Attack III","Beneficial","3","ief_pressatk3","SWLOR.Game.Server\Feature\StatusEffectDefinition\PressTheAttack3StatusEffect.cs"
"StatusEffect","PrimalOverrun1StatusEffect","Primal Overrun","Beneficial","1","ief_primovrn1","SWLOR.Game.Server\Feature\StatusEffectDefinition\PrimalOverrun1StatusEffect.cs"
"StatusEffect","PsychicCry1StatusEffect","Psychic Cry I","Harmful","1","ief_psycry1","SWLOR.Game.Server\Feature\StatusEffectDefinition\PsychicCry1StatusEffect.cs"
"StatusEffect","PsychicCry2StatusEffect","Psychic Cry II","Harmful","2","ief_psycry2","SWLOR.Game.Server\Feature\StatusEffectDefinition\PsychicCry2StatusEffect.cs"
"StatusEffect","PsychicCry3StatusEffect","Psychic Cry III","Harmful","3","ief_psycry3","SWLOR.Game.Server\Feature\StatusEffectDefinition\PsychicCry3StatusEffect.cs"
"StatusEffect","RallyingStandard1StatusEffect","Rallying Standard I","Beneficial","1","ief_rallystd1","SWLOR.Game.Server\Feature\StatusEffectDefinition\RallyingStandard1StatusEffect.cs"
"StatusEffect","RallyingStandard2StatusEffect","Rallying Standard II","Beneficial","2","ief_rallystd2","SWLOR.Game.Server\Feature\StatusEffectDefinition\RallyingStandard2StatusEffect.cs"
"StatusEffect","RampartHide1StatusEffect","Rampart Hide","Beneficial","1","ief_ramphide1","SWLOR.Game.Server\Feature\StatusEffectDefinition\RampartHide1StatusEffect.cs"
"StatusEffect","RampartStatusEffect","Rampart","Beneficial",,"ief_ramp","SWLOR.Game.Server\Feature\StatusEffectDefinition\RampartStatusEffect.cs"
"StatusEffect","RayshieldScreen1StatusEffect","Rayshield Screen I","Beneficial","1","ief_rayshscr1","SWLOR.Game.Server\Feature\StatusEffectDefinition\RayshieldScreen1StatusEffect.cs"
"StatusEffect","RayshieldScreen2StatusEffect","Rayshield Screen II","Beneficial","2","ief_rayshscr2","SWLOR.Game.Server\Feature\StatusEffectDefinition\RayshieldScreen2StatusEffect.cs"
"StatusEffect","ReflectiveBarrier1StatusEffect","Reflective Barrier","Beneficial","1","ief_reflbar1","SWLOR.Game.Server\Feature\StatusEffectDefinition\ReflectiveBarrier1StatusEffect.cs"
"StatusEffect","RegenerativeHealingStatusEffect","RegenerativeHealing","Beneficial",,"ief_regenheal","SWLOR.Game.Server\Feature\StatusEffectDefinition\RegenerativeHealingStatusEffect.cs"
"StatusEffect","RestStatusEffect","Rest","Utility",,"ief_rest","SWLOR.Game.Server\Feature\StatusEffectDefinition\RestStatusEffect.cs"
"StatusEffect","RousingShout1StatusEffect","Rousing Shout I","Beneficial","1","ief_rousshout1","SWLOR.Game.Server\Feature\StatusEffectDefinition\RousingShout1StatusEffect.cs"
"StatusEffect","RousingShout2StatusEffect","Rousing Shout II","Beneficial","2","ief_rousshout2","SWLOR.Game.Server\Feature\StatusEffectDefinition\RousingShout2StatusEffect.cs"
"StatusEffect","RousingShout3StatusEffect","Rousing Shout III","Beneficial","3","ief_rousshout3","SWLOR.Game.Server\Feature\StatusEffectDefinition\RousingShout3StatusEffect.cs"
"StatusEffect","SaturationTossStatusEffect","Saturation Toss","Harmful",,"ief_strtntss","SWLOR.Game.Server\Feature\StatusEffectDefinition\SaturationTossStatusEffect.cs"
"StatusEffect","SentinelGuardStatusEffect","Sentinel Guard","Beneficial",,"ief_sentgrd","SWLOR.Game.Server\Feature\StatusEffectDefinition\SentinelGuardStatusEffect.cs"
"StatusEffect","SentinelStanceStatusEffect","Sentinel Stance","Beneficial",,"ief_sentstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\SentinelStanceStatusEffect.cs"
"StatusEffect","SereneFocusStatusEffect","Serene Focus","Beneficial",,"ief_srnfoc","SWLOR.Game.Server\Feature\StatusEffectDefinition\SereneFocusStatusEffect.cs"
"StatusEffect","ShadowStrikeStatusEffect","Shadow Strike","Harmful",,"ief_shdwstrk","SWLOR.Game.Server\Feature\StatusEffectDefinition\ShadowStrikeStatusEffect.cs"
"StatusEffect","ShelterCircleStatusEffect","Shelter Circle","Beneficial",,"ief_shelcirc","SWLOR.Game.Server\Feature\StatusEffectDefinition\ShelterCircleStatusEffect.cs"
"StatusEffect","Shielding1StatusEffect","Shielding I","Beneficial","1","ief_shld1","SWLOR.Game.Server\Feature\StatusEffectDefinition\Shielding1StatusEffect.cs"
"StatusEffect","Shielding2StatusEffect","Shielding II","Beneficial","2","ief_shld2","SWLOR.Game.Server\Feature\StatusEffectDefinition\Shielding2StatusEffect.cs"
"StatusEffect","Shielding3StatusEffect","Shielding III","Beneficial","3","ief_shld3","SWLOR.Game.Server\Feature\StatusEffectDefinition\Shielding3StatusEffect.cs"
"StatusEffect","ShieldWallStatusEffect","Shield Wall","Beneficial",,"ief_shldwall","SWLOR.Game.Server\Feature\StatusEffectDefinition\ShieldWallStatusEffect.cs"
"StatusEffect","ShockStatusEffect","Shock","Harmful",,"ief_shock","SWLOR.Game.Server\Feature\StatusEffectDefinition\ShockStatusEffect.cs"
"StatusEffect","SignalJammerStatusEffect","Signal Jammer","Harmful",,"ief_sgnljmmr","SWLOR.Game.Server\Feature\StatusEffectDefinition\SignalJammerStatusEffect.cs"
"StatusEffect","SkirmisherStanceStatusEffect","Skirmisher Stance","Beneficial",,"ief_skirmstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\SkirmisherStanceStatusEffect.cs"
"StatusEffect","SlugShakePenaltyStatusEffect","Slug Shake","Harmful",,"ief_slugshakepen","SWLOR.Game.Server\Feature\StatusEffectDefinition\SlugShakePenaltyStatusEffect.cs"
"StatusEffect","SmokeBombStatusEffect","Smoke Bomb","Harmful",,"ief_smokebomb","SWLOR.Game.Server\Feature\StatusEffectDefinition\SmokeBombStatusEffect.cs"
"StatusEffect","SnapRollStatusEffect","Snap Roll","Beneficial",,"ief_snaproll","SWLOR.Game.Server\Feature\StatusEffectDefinition\SnapRollStatusEffect.cs"
"StatusEffect","SniperStanceStatusEffect","Sniper Stance","Beneficial",,"ief_snipstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\SniperStanceStatusEffect.cs"
"StatusEffect","SonicBurst2StatusEffect","Sonic Burst II","Harmful","2","ief_sonicbrst2","SWLOR.Game.Server\Feature\StatusEffectDefinition\SonicBurst2StatusEffect.cs"
"StatusEffect","SonicBurst3StatusEffect","Sonic Burst III","Harmful","3","ief_sonicbrst3","SWLOR.Game.Server\Feature\StatusEffectDefinition\SonicBurst3StatusEffect.cs"
"StatusEffect","SoulAscensionStatusEffect","Soul Ascension","Beneficial",,"ief_soulasc","SWLOR.Game.Server\Feature\StatusEffectDefinition\SoulAscensionStatusEffect.cs"
"StatusEffect","SoulDevourerStatusEffect","Soul Devourer","Beneficial",,"ief_souldev","SWLOR.Game.Server\Feature\StatusEffectDefinition\SoulDevourerStatusEffect.cs"
"StatusEffect","SoulSacrificeStatusEffect","Soul Sacrifice","Beneficial",,"ief_soulsac","SWLOR.Game.Server\Feature\StatusEffectDefinition\SoulSacrificeStatusEffect.cs"
"StatusEffect","SoulStormStatusEffect","Soul Storm","Beneficial",,"ief_soulstorm","SWLOR.Game.Server\Feature\StatusEffectDefinition\SoulStormStatusEffect.cs"
"StatusEffect","SplitGuardStrikeStatusEffect","Split Guard Strike","Beneficial",,"ief_splitgrdstrk","SWLOR.Game.Server\Feature\StatusEffectDefinition\SplitGuardStrikeStatusEffect.cs"
"StatusEffect","SpotterStanceStatusEffect","Spotter Stance","Beneficial",,"ief_spotstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\SpotterStanceStatusEffect.cs"
"StatusEffect","StasisVolleyStatusEffect","Stasis Volley","Harmful",,"ief_stssvlly","SWLOR.Game.Server\Feature\StatusEffectDefinition\StasisVolleyStatusEffect.cs"
"StatusEffect","SteadyFormation1StatusEffect","Steady Formation I","Beneficial","1","ief_steadyform1","SWLOR.Game.Server\Feature\StatusEffectDefinition\SteadyFormation1StatusEffect.cs"
"StatusEffect","SteadyFormation2StatusEffect","Steady Formation II","Beneficial","2","ief_steadyform2","SWLOR.Game.Server\Feature\StatusEffectDefinition\SteadyFormation2StatusEffect.cs"
"StatusEffect","StunnedStatusEffect","Stunned","Harmful",,"ief_stun","SWLOR.Game.Server\Feature\StatusEffectDefinition\StunnedStatusEffect.cs"
"StatusEffect","SubdualPenaltyStatusEffect","Subdual Penalty","Harmful",,"ief_subpen","SWLOR.Game.Server\Feature\StatusEffectDefinition\SubdualPenaltyStatusEffect.cs"
"StatusEffect","SunderStatusEffect","Sunder","Harmful",,"ief_sunder","SWLOR.Game.Server\Feature\StatusEffectDefinition\SunderStatusEffect.cs"
"StatusEffect","SweepingGuardStatusEffect","Sweeping Guard","Beneficial",,"ief_sweepgrd","SWLOR.Game.Server\Feature\StatusEffectDefinition\SweepingGuardStatusEffect.cs"
"StatusEffect","TacticalUplinkStatusEffect","Tactical Uplink","Beneficial",,"ief_tctclplnk","SWLOR.Game.Server\Feature\StatusEffectDefinition\TacticalUplinkStatusEffect.cs"
"StatusEffect","TauntingDeflectionStatusEffect","Taunting Deflection","Harmful",,"ief_tauntdflctn","SWLOR.Game.Server\Feature\StatusEffectDefinition\TauntingDeflectionStatusEffect.cs"
"StatusEffect","TempestMarkStatusEffect","Tempest Mark","Harmful",,"ief_tempmark","SWLOR.Game.Server\Feature\StatusEffectDefinition\TempestMarkStatusEffect.cs"
"StatusEffect","TempestStanceStatusEffect","Tempest Stance","Beneficial",,"ief_tempstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\TempestStanceStatusEffect.cs"
"StatusEffect","TerrifiedStatusEffect","Terrified","Harmful",,"ief_fear","SWLOR.Game.Server\Feature\StatusEffectDefinition\TerrifiedStatusEffect.cs"
"StatusEffect","ToxicRushStatusEffect","Toxic Rush","Beneficial",,"ief_toxrush","SWLOR.Game.Server\Feature\StatusEffectDefinition\ToxicRushStatusEffect.cs"
"StatusEffect","ToxinStatusEffect","Toxin","Harmful",,"ief_toxin","SWLOR.Game.Server\Feature\StatusEffectDefinition\ToxinStatusEffect.cs"
"StatusEffect","TranquilizedStatusEffect","Tranquilized","Harmful",,"ief_tranq","SWLOR.Game.Server\Feature\StatusEffectDefinition\TranquilizedStatusEffect.cs"
"StatusEffect","TriageProtocol1StatusEffect","Triage Protocol I","Beneficial","1","ief_triageprot1","SWLOR.Game.Server\Feature\StatusEffectDefinition\TriageProtocol1StatusEffect.cs"
"StatusEffect","TriageProtocol2StatusEffect","Triage Protocol II","Beneficial","2","ief_triageprot2","SWLOR.Game.Server\Feature\StatusEffectDefinition\TriageProtocol2StatusEffect.cs"
"StatusEffect","TwinGuardStanceStatusEffect","Twin Guard Stance","Beneficial",,"ief_twingrdstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\TwinGuardStanceStatusEffect.cs"
"StatusEffect","TwinInterceptStatusEffect","Twin Intercept","Beneficial",,"ief_twinintc","SWLOR.Game.Server\Feature\StatusEffectDefinition\TwinInterceptStatusEffect.cs"
"StatusEffect","UnbreakableBeast1StatusEffect","Unbreakable Beast","Beneficial","1","ief_unbrkbst1","SWLOR.Game.Server\Feature\StatusEffectDefinition\UnbreakableBeast1StatusEffect.cs"
"StatusEffect","UnmovingCenterStatusEffect","Unmoving Center","Beneficial",,"ief_unmovecntr","SWLOR.Game.Server\Feature\StatusEffectDefinition\UnmovingCenterStatusEffect.cs"
"StatusEffect","UnstablePressureStatusEffect","Unstable Pressure","Harmful",,"ief_nstblprssr","SWLOR.Game.Server\Feature\StatusEffectDefinition\UnstablePressureStatusEffect.cs"
"StatusEffect","UntouchableInstinct1StatusEffect","Untouchable Instinct","Beneficial","1","ief_untchinst1","SWLOR.Game.Server\Feature\StatusEffectDefinition\UntouchableInstinct1StatusEffect.cs"
"StatusEffect","VitalStrikeStatusEffect","Vital Strike","Harmful",,"ief_vitalstrk","SWLOR.Game.Server\Feature\StatusEffectDefinition\VitalStrikeStatusEffect.cs"
"StatusEffect","VulnerableStatusEffect","Vulnerable","Harmful",,"ief_vuln","SWLOR.Game.Server\Feature\StatusEffectDefinition\VulnerableStatusEffect.cs"
"StatusEffect","WardingHowl1StatusEffect","Warding Howl I","Beneficial","1","ief_wardhwl1","SWLOR.Game.Server\Feature\StatusEffectDefinition\WardingHowl1StatusEffect.cs"
"StatusEffect","WardingHowl2StatusEffect","Warding Howl II","Beneficial","2","ief_wardhwl2","SWLOR.Game.Server\Feature\StatusEffectDefinition\WardingHowl2StatusEffect.cs"
"StatusEffect","WardingHowl3StatusEffect","Warding Howl III","Beneficial","3","ief_wardhwl3","SWLOR.Game.Server\Feature\StatusEffectDefinition\WardingHowl3StatusEffect.cs"
"StatusEffect","WatchfulPresence1StatusEffect","Watchful Presence I","Beneficial","1","ief_watchpres1","SWLOR.Game.Server\Feature\StatusEffectDefinition\WatchfulPresence1StatusEffect.cs"
"StatusEffect","WatchfulPresence2StatusEffect","Watchful Presence II","Beneficial","2","ief_watchpres2","SWLOR.Game.Server\Feature\StatusEffectDefinition\WatchfulPresence2StatusEffect.cs"
"StatusEffect","WatchfulPresence3StatusEffect","Watchful Presence III","Beneficial","3","ief_watchpres3","SWLOR.Game.Server\Feature\StatusEffectDefinition\WatchfulPresence3StatusEffect.cs"
"StatusEffect","WeakenedStatusEffect","Weakened","Harmful",,"ief_weak","SWLOR.Game.Server\Feature\StatusEffectDefinition\WeakenedStatusEffect.cs"
"StatusEffect","WeakenResolve1StatusEffect","Weaken Resolve I","Harmful","1","ief_weakenres1","SWLOR.Game.Server\Feature\StatusEffectDefinition\WeakenResolve1StatusEffect.cs"
"StatusEffect","WeakenResolve2StatusEffect","Weaken Resolve II","Harmful","2","ief_weakenres2","SWLOR.Game.Server\Feature\StatusEffectDefinition\WeakenResolve2StatusEffect.cs"
"StatusEffect","WeaponJam1StatusEffect","Weapon Jam","Harmful","1","ief_wpnjam1","SWLOR.Game.Server\Feature\StatusEffectDefinition\WeaponJam1StatusEffect.cs"
"StatusEffect","WhirlingGuardStatusEffect","Whirling Guard","Beneficial",,"ief_whirlgrd","SWLOR.Game.Server\Feature\StatusEffectDefinition\WhirlingGuardStatusEffect.cs"
"StatusEffect","WorldbreakerStatusEffect","Worldbreaker","Harmful",,"ief_wrldbrkr","SWLOR.Game.Server\Feature\StatusEffectDefinition\WorldbreakerStatusEffect.cs"
